ID,CharName,Gender,HairColor,Tags,Description,url,MAL_ID
32020,Cao Cao,Male,Black,Lancers,Unknown,https://www.anime-planet.com/characters/cao-cao-high-school-dxd-light-novel,34281.0
607,Alfredo's Mother,Female,Black,"Bandanas,Dark-skinned",Unknown,https://www.anime-planet.com/characters/alfredos-mother,1.0
38562,Dias,Male,White,"Ruthless,Charismatic,Terrorists,Gloves",Unknown,https://www.anime-planet.com/characters/dias,9314.0
6269,Kaede MAKIDERA,Female,Black,"Athletes,HighSchoolStudents,Teenagers,TrackandFielders",Unknown,https://www.anime-planet.com/characters/kaede-makidera,22297.0
19347,Cartia GOLDSCHMIDT,Female,Brown,Wealthy,Unknown,https://www.anime-planet.com/characters/cartia-goldschmidt,8241.0
42040,Tetsushi KAJI,Male,Brown,Teenagers,Unknown,https://www.anime-planet.com/characters/tetsushi-kaji,178.0
19904,Angela BURTON,Female,Blonde,"Otaku,Cosplayers,Foreigners",Unknown,https://www.anime-planet.com/characters/angela-burton,2508.0
50622,Octopako,Female,Blonde,"Goggles,Hats",Octopako is the object of Hatchan 's affections and a celebrity resident of Fishman Island's Gloverly Hills district.,https://www.anime-planet.com/characters/octopako,21.0
27027,666,Male,Green,"Bloodthirsty,Gunslingers,Hot-Headed,Sadistic,Smokers,Anti-GravityHair",Unknown,https://www.anime-planet.com/characters/666,974.0
33405,Asuka DOMON,Male,Grey,"TransferStudents,SoccerPlayers,EyeBags,Athletes",Unknown,https://www.anime-planet.com/characters/asuka-domon,5231.0
41732,J.J. ROBINSON,Male,Grey,"Scarves,BlindingBangs,Dark-skinned",Unknown,https://www.anime-planet.com/characters/jj-robinson,18229.0
11552,Vincent BRUNO,Male,Blonde,"Adults,Glasses,Mercenaries,Military",Unknown,https://www.anime-planet.com/characters/vincent-bruno,73.0
40270,Haruto KUROSAWA,Male,Grey,"Teenagers,Gunslingers,GeneticallyEngineered,ExplosivesExperts",Unknown,https://www.anime-planet.com/characters/haruto-kurosawa,9479.0
21923,Chiaki OGINO,Female,Brown,"Teenagers,RosyCheeks,Landlords,HighSchoolStudents",Unknown,https://www.anime-planet.com/characters/chiaki-ogino,33948.0
4433,Matsuri SAEGUSA,Female,Black,"Headbands,MiddleSchoolStudents,Teenagers,ShrineMaidens",Unknown,https://www.anime-planet.com/characters/matsuri-saegusa,489.0
38408,Lara LARAMIE,Female,Blue,"MonsterTamers,Ponytail",Unknown,https://www.anime-planet.com/characters/lara-laramie,527.0
49591,Caroni,Male,Blonde,Warriors,Unknown,https://www.anime-planet.com/characters/caroni,30694.0
38421,Eusine,Male,Brown,"HairAntenna,MonsterTamers",Unknown,https://www.anime-planet.com/characters/minaki,527.0
39592,Prince of Darkness,Male,Multicolored,"Royalty,Piercings,SwordFighters",Unknown,https://www.anime-planet.com/characters/prince-of-darkness,38843.0
48344,Pedro KOLLET,Male,Brown,"FacialHair,Adults,Gangsters",Unknown,https://www.anime-planet.com/characters/pedro-kollet,1535.0
40162,Rikugou,Male,Brown,"Immortal,Deities,Lancers,FaceMarkings",Unknown,https://www.anime-planet.com/characters/rikugou,1557.0
15951,Chisa SHIGERU,Female,Brown,"Pigtails,Wheelchairs,Sickly,Children,PsychicPowers",Unknown,https://www.anime-planet.com/characters/chisa-shigeru,11703.0
15652,Jack RANDY,Male,Brown,"Adults,FacialHair,Hats",Unknown,https://www.anime-planet.com/characters/jack-randy,22147.0
48515,Yonegoro NUSUMI,Male,Brown,"Glasses,Adults",Unknown,https://www.anime-planet.com/characters/yonegoro-nusumi,1535.0
24275,Kane HIMURO,Female,Grey,"Glasses,HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/kane-himuro,22297.0
6088,Munehisa IWAI,Male,Grey,"FacialHair,Hats,Merchants,Piercings,SweetTooth,Tattoos",Unknown,https://www.anime-planet.com/characters/munehisa-iwai,36023.0
34039,Nekki BASARA,Male,Brown,"Adults,Singers,Pacifists,Orphans,Musicians,MechaPilots,Guitarists,Glasses,BandMembers,Anti-GravityHair","Nekki Basara, a music-loving pacifist, lived as an orphan in the mountains of Japan until he was found by Ray Lovelock, who convinced the boy to form the band Fire Bomber with him. Though normally laidback, Nekki is most animated when it comes to his music, brimming with excitement at his concerts, and seething with frustration when the meaning of his songs is misunderstood. In addition to being the lead singer and guitarist of Fire Bomber, Nekki pilots a VF-19 Kai Fire Valkyrie.",https://www.anime-planet.com/characters/nekki-basara,1397.0
12761,Bao Rongxing,Male,Blonde,"VideoGamers,AbnormallyTall",Unknown,https://www.anime-planet.com/characters/bao-rongxing,33926.0
4772,Yousuke YONEYA,Male,Black,Teenagers,Unknown,https://www.anime-planet.com/characters/yousuke-yoneya,24405.0
22930,Salacha SHICKSAL,Female,Pink,"Braids,MagicUsers,Nobility,Teenagers",Unknown,https://www.anime-planet.com/characters/salacha-shicksal,38572.0
2183,Komurasaki,Female,Turquoise,"Smokers,Pipes,Manipulative,Adults,FemmeFatale",Unknown,https://www.anime-planet.com/characters/komurasaki-one-piece,21.0
20745,Fumitan ADMOSS,Female,Black,Glasses,Unknown,https://www.anime-planet.com/characters/fumitan-admoss,31251.0
27761,Pet Store Owner,Female,Green,Elderly,Unknown,https://www.anime-planet.com/characters/pet-store-owner,1.0
5565,Yang,Male,Black,"Adults,Gangsters,Moles",Unknown,https://www.anime-planet.com/characters/yang-gangsta,25183.0
20764,Liliana,Female,Black,"Elves,PersoninaStrangeWorld,PointyEars,VideoGamers",Unknown,https://www.anime-planet.com/characters/liliana-log-horizon,17265.0
16581,Usui,Female,Blue,"Pigtails,ArtificialIntelligence(AI)",Unknown,https://www.anime-planet.com/characters/usui-dramatical-murder,23333.0
29891,Chihiro MUTOBE,Male,Brown,"Adults,FacialHair,Onmyouji,Ponytail",Unknown,https://www.anime-planet.com/characters/chihiro-mutobe,16011.0
13870,Koji NAGASAKI,Male,Black,Photographers,Unknown,https://www.anime-planet.com/characters/koji-nagasaki,35120.0
23599,Sonoko NOGI,Female,Blonde,"Wealthy,MagicalGirl,Disabled,Bandages",Unknown,https://www.anime-planet.com/characters/sonoko-nogi,42071.0
37547,Ricky,Male,Blonde,Unknown,Unknown,https://www.anime-planet.com/characters/ricky-shadows-house,43439.0
11745,Widow,Female,Turquoise,"Aliens,Dragons",Unknown,https://www.anime-planet.com/characters/widow,2795.0
27925,Yuzuhiko TAIRA,Male,Black,Children,Unknown,https://www.anime-planet.com/characters/yuzuhiko-taira,14345.0
5856,Allenby BEARDSLEY,Female,Blue,"MartialArtists,MechaPilots,Teenagers",Unknown,https://www.anime-planet.com/characters/allenby-beardsley,96.0
39960,Ritsu SAKUMA,Male,Black,"Idols,HighSchoolStudents,Teenagers,Lazy,Sleepyheads",Unknown,https://www.anime-planet.com/characters/ritsu-sakuma,32212.0
11774,Junichi TANIGAWA,Male,Black,Unknown,Unknown,https://www.anime-planet.com/characters/junichi-tanigawa,5277.0
47007,Master Raku,Male,Multicolored,"Animals,Birds,Parrots",Unknown,https://www.anime-planet.com/characters/master-raku,27787.0
15767,Shoko AKI,Female,Brown,Adults,Unknown,https://www.anime-planet.com/characters/shoko-aki,4722.0
25941,Ayako HIIRAGI,Female,Black,"Nurses,Ponytail",Unknown,https://www.anime-planet.com/characters/ayako-hiiragi,19151.0
11825,Phyllo,Male,Blonde,"AnimalEars,MagicUsers,VideoGamers",Unknown,https://www.anime-planet.com/characters/phyllo,873.0
26628,Lon,Male,Red,"AnimalEars,Merchants,Tails,Travelers,InformationBrokers",Unknown,https://www.anime-planet.com/characters/lon,22547.0
13642,Natsuo SHIBA,Male,Brown,"Piercings,Hosts",Unknown,https://www.anime-planet.com/characters/natsuo-shiba,33417.0
15318,Testa LAGUZA,Male,Black,"Adults,Glasses",Unknown,https://www.anime-planet.com/characters/testa-laguza,32998.0
12037,Teruo HOZUMI,Male,Grey,"Adults,EpicEyebrows,FacialHair,Headbands",Unknown,https://www.anime-planet.com/characters/teruo-hozumi,3299.0
46183,Aki ROSS,Female,Brown,"Scientists,Orphans,Adults",Unknown,https://www.anime-planet.com/characters/aki-ross,1361.0
7670,Erenfried,Male,Pink,"Glasses,Scientists,Teenagers",Unknown,https://www.anime-planet.com/characters/erenfried,3615.0
5229,Yuuko KONAGAI,Female,Brown,"AnimalLovers,HighSchoolStudents,Pigtails,Teenagers",Unknown,https://www.anime-planet.com/characters/yuuko-konagai,34148.0
12237,Akoz,Male,Grey,Unknown,Unknown,https://www.anime-planet.com/characters/akoz,4981.0
6781,Huggy,Male,Black,InanimateObjects,Unknown,https://www.anime-planet.com/characters/huggy,16353.0
59403,Akatsuki IZUMO,Male,Black,"Tsundere,Adults,Ponytail","Akatsuki is an apprentice Salamander who works to control Aqua's climate. He seems to enjoy teasing Akari and though he tends to be rude and impatient, when it comes to Alicia - who he claims to love - he is particularly well-mannered.",https://www.anime-planet.com/characters/akatsuki-izumo,477.0
6960,Tora Bananya,Male,Orange,"Animals,Cats,FoodCharacters,RosyCheeks",Unknown,https://www.anime-planet.com/characters/tora-bananya,32664.0
36434,Hassan,Male,Brown,"Dreadlocks,EyePatches,FacialHair,Muscular,Piercings,Ponytail,Scars,Thieves",Unknown,https://www.anime-planet.com/characters/hassan-magi,14513.0
58672,Haru YUKIMA,Male,Blonde,"Musicians,HairAntenna,Teenagers,Pianists,BlindingBangs",Unknown,https://www.anime-planet.com/characters/haru-yukima,38735.0
48560,Latarza,Male,Purple,"Tattoos,Piercings,Dreadlocks,Headphones",Unknown,https://www.anime-planet.com/characters/latarza,11061.0
3262,Dwrc,Male,White,"Elderly,FacialHair,Military","Dwrc is a High Priest of the Divine Empire. He was sent by the Empire to summon the Demon King by sacrificing Riannon, a descendent of Pywll.",https://www.anime-planet.com/characters/dwrc,3594.0
2675,Yamatomaru,Unknown,White,"Animals,Horses",Unknown,https://www.anime-planet.com/characters/yamatomaru,30016.0
23175,Tsubasa KATAGIRI,Female,Blonde,Glasses,Unknown,https://www.anime-planet.com/characters/tsubasa-katagiri,12149.0
30521,Luna MI MAD MAGRA,Female,Black,"Aliens,Royalty",Unknown,https://www.anime-planet.com/characters/luna-mi-mad-magra,9834.0
48549,Zakk IRIUS,Male,Blonde,Adults,Unknown,https://www.anime-planet.com/characters/zakk-irius,1535.0
2729,Kouka,Female,Orange,"Sickly,Immortal,Aliens,Smokers,UnconventionalWeapon",Unknown,https://www.anime-planet.com/characters/kouka,34096.0
40021,President Hime,Female,Black,"Animals,Cats","Hime is Himeya Company's mascot and president. She is the romantic interest of President Aria , but shows no signs of returning his affections.",https://www.anime-planet.com/characters/president-hime,477.0
36587,Kouta KAWAMURA,Male,Brown,"HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/kouta-kawamura,6512.0
13197,Karin ISHIDA,Female,Blonde,"Children,Hackers,Hikikomori,Pigtails,SweetTooth,Wealthy",Unknown,https://www.anime-planet.com/characters/karin-ishida,5220.0
24204,Yuria MUNBERK,Female,Blue,"Perverted,GeneticallyEngineered,Lesbians,Ponytail,Foreigners,Chokers,LGBT+",Unknown,https://www.anime-planet.com/characters/yuria-munberk,18001.0
18426,Chikage HIZAKI,Female,Purple,"Bisexual,Gunslingers,HighSchoolStudents,Scars,Teenagers,LGBT+",Unknown,https://www.anime-planet.com/characters/chikage-hizaki,26443.0
20006,Fiona BECKFORD,Female,Blonde,Hats,Unknown,https://www.anime-planet.com/characters/fiona-beckford,19151.0
32462,Erya UZRUTH,Male,Blonde,"BigEgo,HairBuns,SwordFighters,RacialPurists",Unknown,https://www.anime-planet.com/characters/erya-uzruth,37675.0
26371,Rosa CANYON,Female,Purple,"BigEaters,Gamblers,Adults,Actors",Unknown,https://www.anime-planet.com/characters/rosa-canyon,8241.0
40118,Lala MANAKA,Female,Purple,"Idols,ElementarySchoolStudents,Children,HairAntenna,HairBuns,HairRibbons",Unknown,https://www.anime-planet.com/characters/lala-manaka,44376.0
30566,Sarah ROCKBELL,Female,Blonde,"Adults,Doctors",Unknown,https://www.anime-planet.com/characters/sarah-rockbell,5114.0
20135,Miharu NIJINO,Female,Brown,"Adults,HairRibbons,Otaku,Teachers",Unknown,https://www.anime-planet.com/characters/miharu-nijino,35756.0
17765,Seiji OGATA,Male,Brown,"Adults,BoardGamePlayers,Glasses,Smokers",Unknown,https://www.anime-planet.com/characters/seiji-ogata,135.0
11915,Tobias,Female,White,"Armor,Headbands,HighSchoolStudents,Teenagers,VideoGamers,Warriors",Unknown,https://www.anime-planet.com/characters/tobias,9332.0
25904,Elsha,Female,Blonde,"Circlets,Chokers",Unknown,https://www.anime-planet.com/characters/elsha,34281.0
48462,Takurou OIWAKE,Male,Black,"Adults,TeamCoaches",Unknown,https://www.anime-planet.com/characters/takurou-oiwake,20583.0
32690,Rudolf EUSTACH,Male,Blonde,"Armor,AxeWielders,MagicUsers,Monocles",Unknown,https://www.anime-planet.com/characters/rudolf-eustach,18277.0
41198,Hakumen,Male,White,"Masks,SwordFighters,Ponytail,HonorableFighters",Unknown,https://www.anime-planet.com/characters/hakumen,18767.0
24476,Emma MEYER,Female,Green,"MagicUsers,Sadistic,Hats,Witches",Unknown,https://www.anime-planet.com/characters/emma-meyer,18277.0
13225,Akari HINOMOTO,Female,Red,PersoninaStrangeWorld,Unknown,https://www.anime-planet.com/characters/akari-hinomoto,8624.0
22741,Marguerite MESSNER,Female,Brown,"Adults,Doctors",Unknown,https://www.anime-planet.com/characters/marguerite-messner,12413.0
1940,Mylene HOFFMAN,Female,Brown,"Adults,Assassins,Cyborgs,FemmeFatale,Gunslingers,Orphans,Spies",Unknown,https://www.anime-planet.com/characters/mylene-hoffman,1583.0
9976,Setsuna SHIMAZAKI,Female,Black,"Glasses,Teenagers",Unknown,https://www.anime-planet.com/characters/setsuna-shimazaki,34561.0
39376,Okara,Female,Black,"Hats,Freckles",Unknown,https://www.anime-planet.com/characters/okara,166.0
29700,Claire FORREST,Female,Grey,"Dark-skinned,Delinquents,HighSchoolStudents,Teenagers,Tomboys","Spending most of her time skipping school, and hanging out with her close friend Juan, Claire is seen as a delinquent and a slacker by most people around her. Although she comes from a wealthy background, she prefers to forge her own path in life and her independence led her to paying her own way through a low paying job in a burger joint. Although she seems unapproachable, she is extremely loyal to her close friends.",https://www.anime-planet.com/characters/claire-forrest,1601.0
5745,Shi Ohn KIM,Female,Grey,"Tattoos,Moles,Glasses,ClosedEyes",Unknown,https://www.anime-planet.com/characters/shi-ohn-kim,40052.0
45577,Asuta SORO,Male,Black,"Perverted,HighSchoolStudents,Teenagers","Hazumu's best friend is really a standup guy, but his buddy's newly curvaceous figure seems to be causing him some moral troubles.",https://www.anime-planet.com/characters/asuta-soro,667.0
26996,Takenori SAWARA,Male,Black,"Adults,FacialHair",Unknown,https://www.anime-planet.com/characters/takenori-sawara,4722.0
9140,Hiromi ANZAI,Female,Brown,Unknown,Unknown,https://www.anime-planet.com/characters/hiromi-anzai,343.0
39067,Brad WONG,Male,Red,"Smokers,Scars,FacialHair,Bloodthirsty,Gangsters,Gunslingers,Sunglasses,Ruthless,Warmongers",Unknown,https://www.anime-planet.com/characters/brad-wong,267.0
15105,Ryou KIRISHIMA,Male,Multicolored,Crossdressers,Unknown,https://www.anime-planet.com/characters/ryou-kirishima,35629.0
53995,Leff LYNOR,Male,Brown,"Scientists,MagicUsers,Hats,ClosedEyes",Unknown,https://www.anime-planet.com/characters/leff-lynor,34321.0
6175,Kuyou SENJOU,Female,Turquoise,"BigEgo,MagicalGirl,Pigtails,Teenagers","Returning from studying in the US, Kuyou grew up with Tomokazu and knows all about his perverted dreams. Blatantly flirting with him at some very inopertune moments, she loves to show off and be the centre of attention.",https://www.anime-planet.com/characters/kuyou-senjou,204.0
8424,Gouki SHIBUKAWA,Male,Grey,"Elderly,Glasses,MartialArtists",Unknown,https://www.anime-planet.com/characters/gouki-shibukawa,34443.0
26034,Moka AOSHIMA,Female,Brown,"Adults,Pigtails,RosyCheeks,Singers",Unknown,https://www.anime-planet.com/characters/moka-aoshima,34392.0
28655,Gen FUDOU,Male,Black,"FacialHair,PsychicPowers,Superpowers",Unknown,https://www.anime-planet.com/characters/gen-fudou,10447.0
35799,Tsutomu SAKAMAKI,Male,Brown,Overweight,Unknown,https://www.anime-planet.com/characters/tsutomu-sakamaki,10163.0
36715,S NANDO,Male,Black,"EyePatches,FacialHair,Overweight,Thieves",Unknown,https://www.anime-planet.com/characters/s-nando,18115.0
41952,Miko YOTSUYA,Female,Black,"HighSchoolStudents,Teenagers,SpiritSeers",Unknown,https://www.anime-planet.com/characters/miko-yotsuya,48483.0
31006,Blacklist Hunter,Male,Black,"Bandanas,EpicEyebrows,EyePatches,FacialHair,MagnificentMustaches,SwordFighters",Unknown,https://www.anime-planet.com/characters/blacklist-hunter,11061.0
25062,Andie,Female,Purple,"Robots,Androids,Dark-skinned",Unknown,https://www.anime-planet.com/characters/andie,27775.0
23595,Lipia ZANCALE,Female,Purple,"Adults,Armor,Capes,Knights",Unknown,https://www.anime-planet.com/characters/lipia-zancale,39597.0
20774,Reika NAGASE,Female,Brown,Moles,Unknown,https://www.anime-planet.com/characters/reika-nagase,11887.0
28627,Kenzaburo ISHIBASHI,Male,Blonde,"Adults,MartialArtists,Teachers","Childhood friend and rival of Kojiro, Kenzaburo is the reason the Muroe High School kendo team was given a kick into life. Making a bet with his old friend, Kenzaburo is very dedicated and proud of his own team from Machido high. However, as much as he values his own girls, he seems to be jealous of Tama-chan's skills.",https://www.anime-planet.com/characters/kenzaburo-ishibashi,2986.0
36685,Harklight,Male,Black,Unknown,Unknown,https://www.anime-planet.com/characters/harklight,27655.0
18308,Heshikiri Hasebe,Male,Brown,"SwordFighters,Anthropomorphic",Unknown,https://www.anime-planet.com/characters/heshikiri-hasebe,33023.0
28228,Yayoi AOYAGI,Female,Brown,"Adults,Glasses",Unknown,https://www.anime-planet.com/characters/yayoi-aoyagi,8876.0
6097,Kirameki MIKAWA,Male,White,"Adults,BigEgo,Wealthy,Writers",Unknown,https://www.anime-planet.com/characters/kirameki-mikawa,3420.0
32837,Fluder PARADYNE,Male,Grey,"FacialHair,MagicUsers,BreathtakingBeards,Necromancers",Unknown,https://www.anime-planet.com/characters/fluder-paradyne,35073.0
31158,Moronobu HISHIKAWA,Male,Black,"Artists,HistoricalFigures",Unknown,https://www.anime-planet.com/characters/moronobu-hishikawa,205.0
15619,Sakurako,Female,Brown,"Teenagers,HighSchoolStudents",Unknown,https://www.anime-planet.com/characters/sakurako-blood-lad,11633.0
27720,Masaya ORIHARA,Male,Brown,"Adults,FacialHair,Teachers",Unknown,https://www.anime-planet.com/characters/masaya-orihara,857.0
35743,Cobalt Blade,Female,Black,"SwordFighters,Armor,Helmets,VideoGamers,Twins",Unknown,https://www.anime-planet.com/characters/cobalt-blade,11759.0
32137,Russel,Male,Black,"Adults,FacialHair,Hats,Sunglasses,Gangsters",Unknown,https://www.anime-planet.com/characters/russel,1519.0
40819,Luke BOWEN,Male,Grey,"Cooks,Adults,Werewolves",Unknown,https://www.anime-planet.com/characters/luke-bowen,37598.0
16647,Yousuke's Mother,Female,Brown,Unknown,Unknown,https://www.anime-planet.com/characters/yousukes-mother,28223.0
20092,Uri-tan,Female,Grey,"VerbalTic,Snaggleteeth,RosyCheeks,Pigtails,Horns,HairRibbons,Gloves,AnimalEars",Unknown,https://www.anime-planet.com/characters/uri-tan,28221.0
12182,Ryoko NARUSE,Female,Green,"Adults,Cruel,Ponytail,Ruthless,Sadistic",Unknown,https://www.anime-planet.com/characters/ryoko-naruse,5220.0
40384,Vlad GARFUNKEL,Male,Blonde,"Vampires,Adults,Immortal",Unknown,https://www.anime-planet.com/characters/vlad-garfunkel,37598.0
32421,Kanara AZEKURA,Male,Black,"Pirates,Masks,Helmets,Armor,Adults","A pirate captain and the wielder of Zokuto Yoroi, Kanara always has the deviant blade on him--literally. Though honorable combat and polite in conversation, he never ventures out in public without donning the invincible suit of armor.",https://www.anime-planet.com/characters/kanara-azekura,6594.0
22236,Ille ADAMS,Female,Green,"Scantily-clad,Stoic,Twins",Unknown,https://www.anime-planet.com/characters/ille-adams,8241.0
39590,Spencer SIMMONS,Male,Blonde,"Wealthy,UniversityStudents,Adults",Unknown,https://www.anime-planet.com/characters/spencer-simmons,37435.0
33425,Shinichi HANDA,Male,Brown,"Athletes,SoccerPlayers",Unknown,https://www.anime-planet.com/characters/shinichi-handa,5231.0
12658,Keiji ONIZUKA,Male,Red,"Superpowers,GeneticallyEngineered,Boxers,Athletes,Adults",Unknown,https://www.anime-planet.com/characters/keiji-onizuka,22687.0
23390,Ten'i,Female,Black,"Archers,Assassins,GothicLolita,MiddleSchoolStudents",Unknown,https://www.anime-planet.com/characters/ten-i,1956.0
46587,Masaki AMAMIYA,Male,Grey,"Elderly,FacialHair",Unknown,https://www.anime-planet.com/characters/masaki-amamiya,232.0
34769,Steiner,Male,Grey,Unknown,Unknown,https://www.anime-planet.com/characters/steiner,5079.0
23848,Ayumu UEHARA,Female,Brown,"Clumsy,HairBuns,HighSchoolStudents,Idols,Teenagers",Unknown,https://www.anime-planet.com/characters/ayumu-uehara,42889.0
2302,Hikaru,Female,Brown,"Headbands,HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/hikaru,10196.0
38973,Shinji YUUKI,Male,Blonde,"ElementalPowers,FirePowers",Unknown,https://www.anime-planet.com/characters/shinji-yuuki,1691.0
41608,Hisano KURODA,Female,Grey,Elderly,Unknown,https://www.anime-planet.com/characters/hisano-kuroda,10588.0
18381,Sharon IMES,Female,Pink,"Adults,Military,MechaPilots",Unknown,https://www.anime-planet.com/characters/sharon-imes,11021.0
28082,Mao SAITOU,Male,Purple,"HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/mao-saitou,19841.0
36486,M NANDO,Male,Black,"ClosedEyes,Thieves",Unknown,https://www.anime-planet.com/characters/m-nando,18115.0
9160,Seiji MIDOU,Male,Black,"Exorcists,Glasses,Writers",Unknown,https://www.anime-planet.com/characters/seiji-midou,343.0
29433,Alkaid,Female,Red,"DualWielders,HairAntenna,Hot-Headed,SwordFighters,VideoGamers",Unknown,https://www.anime-planet.com/characters/alkaid,3269.0
48706,Ichirou HIIRAGI,Male,Brown,"Superpowers,FacialHair,ElementalPowers,NaturePowers",Unknown,https://www.anime-planet.com/characters/ichirou-hiiragi,38656.0
30486,Seigen HAYAMI,Male,Brown,Police,Unknown,https://www.anime-planet.com/characters/seigen-hayami,10798.0
48334,Rashual BID,Male,Black,"Adults,Gangsters",Unknown,https://www.anime-planet.com/characters/rashual-bid,1535.0
34670,Kaito SERA,Male,Brown,Teachers,Unknown,https://www.anime-planet.com/characters/kaito-sera,30383.0
29565,Citron,Male,Blonde,"Actors,Adults,Dark-skinned,Foreigners,Ponytail",Unknown,https://www.anime-planet.com/characters/citron-a3-spring,40272.0
16249,Takeshi HOSHINO,Male,Black,PsychicPowers,Unknown,https://www.anime-planet.com/characters/takeshi-hoshino,32182.0
28140,Kuzunoha,Female,Brown,"Catgirls,Demons,Tails,AnimalEars",Unknown,https://www.anime-planet.com/characters/kuzunoha,918.0
30400,Monaka NOGUCHI,Female,Brown,"HighSchoolStudents,Glasses,Assassins,Clumsy,Waiters",Unknown,https://www.anime-planet.com/characters/monaka-noguchi,3323.0
14754,Kaede's Father,Male,Brown,Glasses,Unknown,https://www.anime-planet.com/characters/kaedes-father,34933.0
3635,Pywll,Male,Brown,"Elves,Royalty","Pywll was the last Elf King, that had connections to Arawn, who died without naming an heir. His bloodline can be traced down to Arthur and Riannon.",https://www.anime-planet.com/characters/pywll,3594.0
37594,Tomari HINOWA,Male,Multicolored,"HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/tomari-hinowa,37992.0
48441,Hidenori UCHIZAWA,Male,Black,Adults,Unknown,https://www.anime-planet.com/characters/hidenori-uchizawa,20583.0
7058,Eric TOGA,Male,Brown,"Detectives,Glasses,Police",Unknown,https://www.anime-planet.com/characters/eric-toga,32827.0
31064,Cybernetics Nurse,Female,Brown,"Hats,Nurses",Unknown,https://www.anime-planet.com/characters/cybernetics-nurse,226.0
18367,Fikatsia LATROVA,Female,Blonde,"Adults,MechaPilots,Military",Unknown,https://www.anime-planet.com/characters/fikatsia-latrova,11021.0
30249,Uemaru,Male,Brown,"FacialHair,Goggles,Gunslingers,Hats,VideoGamers",Unknown,https://www.anime-planet.com/characters/uemaru,36475.0
30235,Amari,Male,Brown,"Smokers,Spies",Unknown,https://www.anime-planet.com/characters/amari,31405.0
31058,Takafumi SAKAGAMI,Male,Black,"MiddleSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/takafumi-sakagami,2167.0
41586,Mao ISARA,Male,Magenta,"Idols,HighSchoolStudents,StudentCouncil,Teenagers",Unknown,https://www.anime-planet.com/characters/mao-isara,32212.0
13356,Miyako TAMAE,Female,Blonde,"HighSchoolStudents,Hot-Headed,Pigtails,Teenagers,Lesbians,LGBT+",Unknown,https://www.anime-planet.com/characters/miyako-tamae,6203.0
29719,Kikuno YAMADA,Female,Blue,"Adults,Ponytail,SingleParents,Widows",Unknown,https://www.anime-planet.com/characters/kikuno-yamada,25879.0
13226,Rinon OTOMETACHIBANA,Female,Green,"Delinquents,HighSchoolStudents,Scars,Teenagers,MagicUsers,Witches",Unknown,https://www.anime-planet.com/characters/rinon-otometachibana,21085.0
35881,Mercutio DE MARCHEGE,Male,Grey,"Manipulative,Nobility,Teenagers",Unknown,https://www.anime-planet.com/characters/mercutio-de-marchege,1699.0
16111,Aoi TSUNEMORI,Female,Brown,Elderly,Unknown,https://www.anime-planet.com/characters/aoi-tsunemori,23281.0
30290,Kenji NAGAMI,Male,Brown,Adults,Unknown,https://www.anime-planet.com/characters/kenji-nagami,15605.0
37917,Mikki,Male,Black,Cooks,"A shy boy, Mikki is a little jealous of the shard power of his two best friends. Wanting to be considered an equal, he strives to improve whilst continuing to perfom his day job as an excellent baker.",https://www.anime-planet.com/characters/mikki,845.0
30121,Tazaki,Male,Black,Spies,Unknown,https://www.anime-planet.com/characters/tazaki,31405.0
4428,Keiichiro,Male,Brown,"Guitarists,Musicians",A solemn musician with a troubled past.,https://www.anime-planet.com/characters/keiichiro-kowarekake-no-orgel,9213.0
16725,Fukumi NAITO,Female,Brown,"ClassRepresentatives,Glasses,HighSchoolStudents,Ponytail,Teenagers",Unknown,https://www.anime-planet.com/characters/fukumi-naito,469.0
12568,Dai MU BAI,Male,Blonde,Unknown,Unknown,https://www.anime-planet.com/characters/dai-mu-bai,37150.0
41844,Puli ANGEL,Female,Blonde,"MagicUsers,Knights,Overweight,Capes,HairBuns",Unknown,https://www.anime-planet.com/characters/puli-angel,34572.0
6490,Dr. Akamashi,Male,Orange,"Scientists,Monocles,Anti-GravityHair,NoEyebrows",Unknown,https://www.anime-planet.com/characters/dr-akamashi,1696.0
40169,Norba SHINO,Male,Brown,Unknown,Unknown,https://www.anime-planet.com/characters/norba-shino,31251.0
10534,Kagehisa ANOTSU,Male,Black,"Piercings,SwordFighters,Adults",Unknown,https://www.anime-planet.com/characters/kagehisa-anotsu,4151.0
39530,Midori YOSHINAGA,Female,Brown,"Teachers,Adults,Ponytail",Unknown,https://www.anime-planet.com/characters/midori-yoshinaga,966.0
30778,Mitsugai AMAGI,Male,Grey,"Elderly,Wealthy,Scientists,FacialHair",Unknown,https://www.anime-planet.com/characters/mitsugai-amagi,11837.0
43287,Daishinkan,Male,White,"Angels,Aliens",Unknown,https://www.anime-planet.com/characters/daishinkan,30694.0
15999,Kanoe,Female,Black,Unknown,Unknown,https://www.anime-planet.com/characters/kanoe,2274.0
43866,Isuka MAKISHIMA,Male,Brown,"Nobility,AnimalEars,SwordFighters,Blacksmiths",Unknown,https://www.anime-planet.com/characters/isuka-makishima,11783.0
